log_id,land_no,col_id,col_nm,table_id,table_nm,url,table_source,table_src_platform,cate1,cate2,num_cat_flag,distinct_cnt,min_val,q1_val,avg_val,q4_val,max_val,null_ratio,same_ratio,column_cnt,categorical_cnt,numerical_cnt,rec_cnt,table_qty_index,table_dom_sum,median_val,pk_ratio,column_val_file_loc,language,regi_date,up_date_time,cum_search_num,cate1_tm,cate2_tm,rec_cnt_tm,column_cnt_tm,categorical_cnt_tm,numerical_cnt_tm,table_qty_index_tm,inner_tbl_cnt,inner_str_tbl,inner_val_tbl,outer_tbl_cnt,outer_str_tbl,outer_val_tbl,rep_ratio_tbl,common_ratio_tbl,num_dom_eqn_col,num_dom_inter_col,num_dom_incl_col,num_val_eqn_col,num_val_inter_col,avg_dom_col,avg_val_col,col_src_cnt,col_table_cnt,rep_ratio_cat1,rep_ratio_cat2,inner_col_cnt,inner_avg_dom_col,inner_avg_val_col
1,4556,7246,우주센터,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,132,103.0,,,,80.0,0.0,1.0,65,1,46,148,0.0,5864,58.0,0.89,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,171.0,0.0,0.0,171.0,0.0282651072124756,0.025209419946262,,65.0,0.3333333333333333,0.3333333333333333,171.0,0.0282651072124756,0.025209419946262
1,4411,7247,웹툰스튜디오,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,131,1007.0,,,,975.0,0.0,1.0,65,1,46,148,0.0,5864,614.0,0.89,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,143.0,0.0,0.0,143.0,0.0283457001014252,0.025089775089775,,62.0,0.3333333333333333,0.3333333333333333,143.0,0.0283457001014252,0.025089775089775
1,8027,5919,큰 의미 범주,493,문화체육관광부 국립국어원_온라인 한국어교수학습샘_어휘_20240719.csv,url,문화체육관광부 국립국어원,공공데이터포털,교육,교육일반,1,14,개념,,,,주생활,0.0,468.5,10,6,4,10634,0.0,34558,사회생활,0.0,,Korean,2026-03-30 11:02:28.423,,0,교육,교육일반,10634,10,6,4,0.0,882.0,0.3252834467120181,0.0171599503069988,,,,,,0.0,36.0,0.0,0.0,36.0,0.1309523809523809,0.0024475999414874,,27.0,0.3333333333333333,0.3333333333333333,36.0,0.1309523809523809,0.0024475999414874
1,9136,5920,게시판명,494,경기도교육청_경기도파주교육지원청_누리집_보도자료_20240827.csv,url,경기도교육청,공공데이터포털,교육,교육일반,1,2,보도자료교육지원청,,,,보도자료학교,0.0,694.0,5,4,1,1388,0.0,4874,보도자료교육지원청,0.0,,Korean,2026-03-30 11:02:35.713,,0,교육,교육일반,1388,5,4,1,0.0,332.0,0.216867469879518,0.0214050727405298,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.335014409221902,,1.0,0.0,0.0,1.0,1.0,0.335014409221902
1,4848,5921,게시물번호,494,경기도교육청_경기도파주교육지원청_누리집_보도자료_20240827.csv,url,경기도교육청,공공데이터포털,교육,교육일반,0,1388,1200767,,,,309421,0.0,1.0,5,4,1,1388,0.0,4874,15417,1.0,,Korean,2026-03-30 11:02:35.713,,0,교육,교육일반,1388,5,4,1,0.0,332.0,0.216867469879518,0.0214050727405298,,,,,,0.0,949.0,0.0,0.0,949.0,0.0206466385061782,0.0206466385061782,,100.0,0.3333333333333333,0.3333333333333333,949.0,0.0206466385061782,0.0206466385061782
1,141,5922,게시물제목,494,경기도교육청_경기도파주교육지원청_누리집_보도자료_20240827.csv,url,경기도교육청,공공데이터포털,교육,교육일반,1,1375,&#039;꿈꾸는 아이들의 이야기&#039; - 2016 파주 경기꿈의학교 성장발표회 개최,,,,｢교육 현장 부패행위 집중 신고 기간｣ 운영,0.0,1.01,5,4,1,1388,0.0,4874,파주 세경고등학교 2023 경기 콘텐츠 창의학교 경진대회 대상 수상,0.99,,Korean,2026-03-30 11:02:35.713,,0,교육,교육일반,1388,5,4,1,0.0,332.0,0.216867469879518,0.0214050727405298,,,,,,,,,,,,,,,,,,,
1,154,5923,게시물내용,494,경기도교육청_경기도파주교육지원청_누리집_보도자료_20240827.csv,url,경기도교육청,공공데이터포털,교육,교육일반,1,1384,"* 2007 파주교육혁신 브랜드 및 로고

 - 2007 파주교육 혁신 브랜드  Edu-SHINE에듀 샤인

 - 제안배경  거친 원석이 가공을 거쳐 훌륭한 보석으로 거듭나듯이 미래의 
                 주 역인학생들을 빛나는 보석으로 키워나갈 수 있는 진정한 교육
                 혁신 브랜드를만들어 나가자!

 - 의미 설명  Education교육
                  Smile미소 
                  Happy행복한
                  Innovation혁신
                  New새로운
                  Education교육 

 뜻  지금의 교육을 뛰어넘어 새로운New 것을 찾아
        지속적으로 혁신Innovation시킴으로써
        교육공동체 모두가 행복Happy한 미소Smile를
        지을 수 있는 파주교육을 만들어 나가자!",,,,｢2019을지태극연습｣을통하여안전하고행복한파주교육을만들어갑시다.파주교육발전을위해아낌없는지원과관심을주시는교육가족여러분께항상감사드리며가정에행복이넘치기를기원합니다.한반도평화와번영을갈망하는우리민족의염원에도불구하고이달초북한이두차례에걸쳐단거리발사체와미사일을발사하는등한반도평화무드의정착과비핵화협상은교착상태에빠져있습니다.또한일본은2019년외교청서에서우리나라와의갈등을부각시키며대립각을날카롭게세우고있고미·중간무역전쟁이격화되는등한반도를둘러싼국제정세는긴장의끈을놓을수없는상황입니다.또한올4월강원도동해에서발생한규모4.3.의지진약1200억원의재산피해를발생시킨강원도산불충남서산화학공장유증기유출사고등국민의안전을위협하는크고작은재난이끊임없이발생하고있습니다.이와같은국가안팎의위협에대비하기위해정부에서는매년비상대비연습을실시하고있습니다.올해로51번째를맞는비상대비연습은‘을지태극연습’으로새롭게명칭을변경하여오는5월27일부터5월30일까지4일간전국적으로실시됩니다.이번연습은대규모복합위기대응연습인‘국가위기대응연습’과한국군단독군사연습인태극연습과연계한국가총력전차원의‘전시대비연습’으로나누어비상대비태세확립을목표로실시됩니다.우리교육지원청도비상시학생과교직원의안전확보를위하여｢2019을지태극연습｣에참여합니다.지진및유해화학물질유출등복합재난대응토의훈련과전시교육행정기능유지를위한전시직제편성훈련및기관이동훈련제411차민방위의날연계테러대응훈련과안보통일교육등을통해전직원의안보의식을고취시키고비상대비태세를갖출수있을것입니다.아울러우리파주교육가족여러분의적극적이고자발적인참여가재난과안보위협으로부터안전하고행복한파주교육을만드는밑거름이될것입니다.교육가족여러분의많은관심과참여부탁드립니다.감사합니다.2019.5.경기도파주교육지원청교육장이형수,0.0,1.0,5,4,1,1388,0.0,4874,경기도파주교육지원청교육장홍성기은5월11일오후2시대회의실에서전직원대상‘2016년재난대응안전한국훈련’설명회를가졌다.이번설명회는5월16일부터20일까지실시하는‘재난대응안전한국훈련’에대비하여훈련에참여하는직원들을대상으로교육을실시하는데목적을두었다.파주교육지원청은“학생스스로위기상황을판단하고관리할수있는안전조치능력배양”이라는훈련목표아래▲공무원비상소집훈련▲민방공대피훈련▲중요자료위기대응훈련▲산업단지주변학교유해화학물질유출사고대응훈련▲과학실험실화재폭발사고대응훈련▲유아특수학교대상대피훈련등각종훈련세부계획을수립하고토론기반훈련과실제훈련을병행하여실시할예정이다.경기도파주교육지원청홍성기교육장은“전직원이훈련계획단계부터시행단계까지철저하게준비하고참여하여소기의목적을달성할수있도록최선을다할것”을당부했다.,1.0,,Korean,2026-03-30 11:02:35.713,,0,교육,교육일반,1388,5,4,1,0.0,332.0,0.216867469879518,0.0214050727405298,,,,,,,,,,,,,,,,,,,
1,5457,5924,등록일자,494,경기도교육청_경기도파주교육지원청_누리집_보도자료_20240827.csv,url,경기도교육청,공공데이터포털,교육,교육일반,1,726,2007-08-29,,,,2024-08-23,0.0,1.91,5,4,1,1388,0.0,4874,2021-04-28,0.52,,Korean,2026-03-30 11:02:35.713,,0,교육,교육일반,1388,5,4,1,0.0,332.0,0.216867469879518,0.0214050727405298,,,,,,0.0,335.0,56.0,0.0,387.0,0.0547089119514136,0.0411565703840739,,259.0,0.3333333333333333,0.3333333333333333,391.0,0.0547089119514136,0.0411565703840739
1,8431,5925,시설명,495,경상남도 양산시_웅상도서관 시설 현황_20220630.csv,url,경상남도 양산시,공공데이터포털,교육,교육일반,1,18,공연장,,,,하늘광장,0.0,1.0,4,2,2,18,0.0,56,아동문화교실,1.0,,Korean,2026-03-30 11:02:36.956,,0,교육,교육일반,18,4,2,2,0.0,94.0,0.2553191489361702,0.1037234042553191,,,,,,0.0,10.0,0.0,0.0,10.0,0.0666666666666666,0.0666666666666666,,9.0,0.3333333333333333,0.3333333333333333,10.0,0.0666666666666666,0.0666666666666666
1,4618,5927,좌석수,495,경상남도 양산시_웅상도서관 시설 현황_20220630.csv,url,경상남도 양산시,공공데이터포털,교육,교육일반,0,15,106.0,,,,59.0,0.0,1.0,4,2,2,18,0.0,56,24.0,0.83,,Korean,2026-03-30 11:02:36.956,,0,교육,교육일반,18,4,2,2,0.0,94.0,0.2553191489361702,0.1037234042553191,,,,,,0.0,206.0,0.0,0.0,210.0,0.2571428571428571,0.2142857142857142,,81.0,0.3333333333333333,0.3333333333333333,210.0,0.2571428571428571,0.2142857142857142
1,5309,5928,층수,495,경상남도 양산시_웅상도서관 시설 현황_20220630.csv,url,경상남도 양산시,공공데이터포털,교육,교육일반,1,4,1층,,,,지하,0.0,3.75,4,2,2,18,0.0,56,3층,0.22,,Korean,2026-03-30 11:02:36.956,,0,교육,교육일반,18,4,2,2,0.0,94.0,0.2553191489361702,0.1037234042553191,,,,,,0.0,5.0,0.0,0.0,5.0,0.4,0.2222222222222222,,4.0,0.5,0.5,5.0,0.4,0.2222222222222222
1,4192,7248,인터넷쇼핑몰,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,105,10.0,,,,768.0,0.0,1.0,65,1,46,148,0.0,5864,44.0,0.71,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,226.0,1.0,0.0,227.0,0.0367946297461716,0.0261042981307298,,79.0,0.3333333333333333,0.3333333333333333,227.0,0.0367946297461716,0.0261042981307298
1,4013,7249,스마트산재재활센터,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,124,1.0,,,,7.0,0.0,1.06,65,1,46,148,0.0,5864,391.0,0.84,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,246.0,8.0,0.0,254.0,0.0279400558801117,0.0249787188763566,,92.0,0.3333333333333333,0.3333333333333333,254.0,0.0279400558801117,0.0249787188763566
1,4831,7250,전기안전건축현장,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,113,12.0,,,,85.0,0.0,1.06,65,1,46,148,0.0,5864,18.0,0.76,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,266.0,1.0,0.0,267.0,0.036226840343376,0.0292539730741977,,93.0,0.3333333333333333,0.3333333333333333,267.0,0.036226840343376,0.0292539730741977
1,5058,7251,점토공예방,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,132,151.0,,,,989.0,0.0,1.0,65,1,46,148,0.0,5864,708.0,0.89,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,171.0,0.0,0.0,171.0,0.0223728513202197,0.0199541646910067,,69.0,0.3333333333333333,0.3333333333333333,171.0,0.0223728513202197,0.0199541646910067
1,9145,5929,데이터명,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,1,보훈기념일로 배우는 국가보훈,,,,보훈기념일로 배우는 국가보훈,0.0,13.0,8,7,0,13,0.0,69,보훈기념일로 배우는 국가보훈,0.08,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,,,,,,,,,,,,,,
1,4732,5930,기념일명,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,13,11·11 턴투워드부산 추모식,,,,현충일,0.0,1.0,8,7,0,13,0.0,69,6·25전쟁일,1.0,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,0.0,6.0,0.0,0.0,6.0,0.1538461538461538,0.1538461538461538,,4.0,0.5,0.5,6.0,0.1538461538461538,0.1538461538461538
1,4193,7252,정보기관,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,130,10.0,,,,851.0,0.0,1.0,65,1,46,148,0.0,5864,594.0,0.88,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,209.0,0.0,0.0,209.0,0.0224512329775487,0.0197206776154144,,83.0,0.3333333333333333,0.3333333333333333,209.0,0.0224512329775487,0.0197206776154144
1,4513,7253,증권회사,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,132,102.0,,,,9.0,0.0,1.0,65,1,46,148,0.0,5864,303.0,0.89,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,203.0,0.0,0.0,203.0,0.0274294670846395,0.0244641192917055,,78.0,0.3333333333333333,0.3333333333333333,203.0,0.0274294670846395,0.0244641192917055
1,5055,7254,초등학교,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,129,150.0,,,,933.0,0.0,1.0,65,1,46,148,0.0,5864,59.0,0.87,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,169.0,0.0,0.0,169.0,0.0259621118297325,0.0226291380137534,,69.0,0.3333333333333333,0.3333333333333333,169.0,0.0259621118297325,0.0226291380137534
1,4254,7255,카페(바리스타),647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,61,100.0,,,,77.0,0.0,1.06,65,1,46,148,0.0,5864,459.0,0.41,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,178.0,0.0,0.0,178.0,0.0537852274820408,0.0231551776495596,,73.0,0.3333333333333333,0.3333333333333333,178.0,0.0537852274820408,0.0231551776495596
1,4630,7256,코딩랩,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,125,107.0,,,,86.0,0.0,1.0,65,1,46,148,0.0,5864,47.0,0.84,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,217.0,0.0,0.0,217.0,0.0273917050691244,0.0231348860381118,,83.0,0.3333333333333333,0.3333333333333333,217.0,0.0273917050691244,0.0231348860381118
1,7192,5931,메인 URL,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,13,http//edu.mpva.go.kr/learn/bohun/detail.do?bsrlNo=1182,,,,http//edu.mpva.go.kr/learn/bohun/detail.do?bsrlNo=1198,0.0,1.0,8,7,0,13,0.0,69,http//edu.mpva.go.kr/learn/bohun/detail.do?bsrlNo=1189,1.0,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,,,,,,,,,,,,,,
1,7228,5932,어떤 기념일일까요,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,9,https//youtu.be/M0somI2ll4o,,,,https//youtu.be/rZSUs01Q0M8,0.0,1.0,8,7,0,13,0.0,69,https//youtu.be/fNnBEeYqlJE,0.69,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,,,,,,,,,,,,,,
1,7226,5933,기념일에 대해 알고 싶어요,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,9,https//youtu.be/4V-dQOWEKfA,,,,https//youtu.be/tA5QrMTf_1Q,0.0,1.0,8,7,0,13,0.0,69,https//youtu.be/_ySDJ3rrvIg,0.69,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,,,,,,,,,,,,,,
1,7225,5934,기념행사는 어떻게 할까요,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,9,https//youtu.be/1PtaP6yjBrg,,,,https//youtu.be/y31ugAnCn7U,0.0,1.0,8,7,0,13,0.0,69,https//youtu.be/op5fDiYdiAc,0.69,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,,,,,,,,,,,,,,
1,7227,5935,기념 노래를 불러봐요,496,국가보훈부_나라사랑배움터 보훈기념일로 배우는 국가보훈_20200713.csv,url,국가보훈부,공공데이터포털,교육,교육일반,1,6,https//youtu.be/CQCKLsjvDbI,,,,https//youtu.be/y6Ie9r4WuX8,0.0,1.0,8,7,0,13,0.0,69,https//youtu.be/nFGj8BpLNBQ,0.46,,Korean,2026-03-30 11:02:36.991,,0,교육,교육일반,13,8,7,0,0.0,4.0,0.125,0.0288461538461538,,,,,,,,,,,,,,,,,,,
1,4487,7257,패션디자인실,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,135,1016.0,,,,926.0,0.0,1.06,65,1,46,148,0.0,5864,50.0,0.91,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,165.0,0.0,0.0,165.0,0.0225364758698092,0.0219082719082719,,66.0,0.3333333333333333,0.3333333333333333,165.0,0.0225364758698092,0.0219082719082719
1,4014,7258,패션쇼장,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,130,1.0,,,,994.0,0.0,1.0,65,1,46,148,0.0,5864,61.0,0.88,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,273.0,10.0,0.0,283.0,0.0235390051644468,0.0206761531849871,,100.0,0.3333333333333333,0.3333333333333333,283.0,0.0235390051644468,0.0206761531849871
1,4726,7259,한의원,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,135,11.0,,,,716.0,0.0,1.0,65,1,46,148,0.0,5864,46.0,0.91,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,186.0,0.0,0.0,186.0,0.024532058940661,0.022377215925603,,72.0,0.3333333333333333,0.3333333333333333,186.0,0.024532058940661,0.022377215925603
1,5024,7260,한지공예방,647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,132,144.0,,,,9.0,0.0,1.06,65,1,46,148,0.0,5864,538.0,0.89,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,245.0,1.0,0.0,246.0,0.021680216802168,0.020874533069655,,85.0,0.3333333333333333,0.3333333333333333,246.0,0.021680216802168,0.020874533069655
1,4385,7261,항공사(승무원),647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,125,1004.0,,,,982.0,0.0,1.06,65,1,46,148,0.0,5864,570.0,0.84,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,181.0,0.0,0.0,181.0,0.0247071823204419,0.0209795430789905,,72.0,0.3333333333333333,0.3333333333333333,181.0,0.0247071823204419,0.0209795430789905
1,4557,7262,항공사(조종사),647,한국잡월드_청소년체험실별 이용 현황_20240731.csv,url,한국잡월드,공공데이터포털,교육,평생·직업교육,0,123,103.0,,,,93.0,0.0,1.0,65,1,46,148,0.0,5864,490.0,0.83,,Korean,2026-03-30 12:55:10.797,,0,교육,평생·직업교육,148,65,1,46,0.0,291.0,0.207401533174729,0.0038197197991012,,,,,,0.0,169.0,0.0,0.0,169.0,0.0267955933997209,0.0222693107308491,,67.0,0.3333333333333333,0.3333333333333333,169.0,0.0267955933997209,0.0222693107308491
1,4136,7263,아이디,648,학교법인한국기술교육대학교_온라인평생교육원 과목 평가항목_20240910.csv,url,학교법인한국기술교육대학교,공공데이터포털,교육,평생·직업교육,0,1000,10,,,,999,0.0,1.0,4,2,2,1000,0.0,2176,511,1.0,,Korean,2026-03-30 12:55:11.488,,0,교육,평생·직업교육,1000,4,2,2,0.0,706.0,0.4868980169971671,0.0525495750708215,,,,,,0.0,2808.0,76.0,0.0,2843.0,0.0458036935704514,0.0458036935704514,,688.0,0.3333333333333333,0.3333333333333333,2924.0,0.0458036935704514,0.0458036935704514
1,9609,5945,교육유형,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,1,7,재택,,,,집합교육,0.0,412.29,10,7,3,2886,0.0,3246,집합[대중교통],0.0,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,3.0,0.0,0.0,3.0,0.238095238095238,0.0164010164010164,,2.0,0.0,0.0,3.0,0.238095238095238,0.0164010164010164
1,4431,5946,교육명,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,1,1439,100개의 서식과 표로 완성하는 인건비 마스터,,,,회계심화과정,0.0,2.08,10,7,3,2886,0.0,3246,부동산권리분석과정,0.5,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,31.0,0.0,0.0,31.0,0.0011656840547871,0.0010059687479042,,28.0,0.3333333333333333,0.3333333333333333,31.0,0.0011656840547871,0.0010059687479042
1,7059,5947,교육기관명,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,1,91,CFO아카데미,,,,흑자경영연구소,0.0,31.71,10,7,3,2886,0.0,3246,경기도인재개발원,0.03,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,86.0,0.0,0.0,86.0,0.0345003833375926,0.0054835694370578,,73.0,0.3333333333333333,0.3333333333333333,86.0,0.0345003833375926,0.0054835694370578
1,6759,5948,교육장소,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,1,328,4일 재택+1일 집체,,,,회사,0.0,8.48,10,7,3,2886,0.0,3246,자택/서울 양,0.11,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,155.0,8.0,0.0,161.0,0.0089592997156965,0.0140449557627471,,121.0,0.3333333333333333,0.3333333333333333,163.0,0.0089592997156965,0.0140449557627471
1,3609,5949,교육인원(명),498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,0,1,1,,,,1,0.0,2712.0,10,7,3,2886,0.0,3246,1,0.0,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,32.0,0.0,0.0,0.0,1554.0,1.0,0.039802201306626,,543.0,0.3333333333333333,0.3333333333333333,1582.0,1.0,0.039802201306626
1,5733,5950,교육시작일,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,1,665,2018-02-01,,,,2024-11-27,0.0,4.17,10,7,3,2886,0.0,3246,2022-03-24,0.23,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,325.0,124.0,0.0,439.0,0.0669993469196376,0.0318656844269316,,298.0,0.3333333333333333,0.3333333333333333,449.0,0.0669993469196376,0.0318656844269316
1,5735,5951,교육종료일,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,1,697,2018-02-21,,,,2024-12-06,0.0,4.0,10,7,3,2886,0.0,3246,2022-03-25,0.24,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,334.0,123.0,0.0,449.0,0.0648135648559471,0.0318878885618491,,309.0,0.3333333333333333,0.3333333333333333,457.0,0.0648135648559471,0.0318878885618491
1,3610,5952,교육기간(일),498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,0,27,1,,,,9,0.0,100.44,10,7,3,2886,0.0,3246,5,0.01,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,1992.0,261.0,0.0,2185.0,0.2668938103350369,0.0256841168255137,,646.0,0.3333333333333333,0.3333333333333333,2348.0,0.2668938103350369,0.0256841168255137
1,4185,5953,교육시간,498,경기주택도시공사_직원 외부기관 단기위탁교육 현황_20241205.csv,url,경기주택도시공사,공공데이터포털,교육,교육일반,0,37,10.0,,,,8.0,0.0,35.68,10,7,3,2886,0.0,3246,35.0,0.01,,Korean,2026-03-30 11:02:37.200,,0,교육,교육일반,2886,10,7,3,0.0,835.0,0.254251497005988,0.01325897062424,,,,,,0.0,291.0,5.0,0.0,305.0,0.2557377049180327,0.0165479476954886,,103.0,0.3333333333333333,0.3333333333333333,305.0,0.2557377049180327,0.0165479476954886
